businessId,businessName,label,V1,V2,wonderful,perfect,generous,favorite,delicious,tasty,reasonable,highly,price,awesome,best,nice,clean,good,quick,fan,excellent,soon,prices,yummy,quality,taste,size,high,husband,amazing,really,offer,great,fantastic,recommend,fresh,little,sure,friendly,coming,try,real,usual,add,find,choice,rice,special,valley,quite,week,love,places,definitely,tried,every,close,super,thin,ever,new,found,way,lot,like,thing,also,mall,flavorful,well,ice,regular,enjoy,portion,made,friend,come,always,bit,staff,disappointed,reason,us,food,everything,top,com,eat,large,lunch,back,end,often,looking,ill,go,place,flavor,make,since,businessRating
eXALA0wNH2LdwpUlGvWsKw,China Olive,Mid,-0.292460541,-0.028662365,0,0,0,0,0,0,0,0,2,0,1,0,0,7,0,1,0,0,0,0,0,2,1,0,0,0,3,2,2,0,0,2,0,1,0,0,2,4,1,0,1,2,3,0,0,1,1,0,0,1,1,3,1,0,4,7,1,0,3,1,6,4,0,0,0,1,5,0,2,0,1,0,0,1,2,0,0,0,32,12,2,0,1,6,1,1,2,1,0,0,5,9,6,0,1,0,2.5
yN5MaHx7AGNhLMgUaQu0cA,Filiberto's Mexican Food,Mid,-0.284967604,-0.019830059,0,0,0,0,0,0,0,1,2,0,1,3,2,7,0,0,0,0,1,2,0,4,0,1,0,1,3,0,2,0,2,0,0,3,0,0,2,4,0,0,1,0,2,0,0,0,0,2,2,0,1,2,0,0,7,5,0,0,7,0,3,3,1,0,0,1,5,0,0,1,1,0,0,4,3,0,1,0,10,8,2,1,3,7,0,1,1,3,0,0,8,16,8,1,0,0,2.5
IYVGbbABepLZ8j1bvrycLQ,Coco's Family Restaurant,Mid,-0.285475684,-0.011390515,0,1,0,0,0,1,0,0,0,0,3,1,0,3,2,0,1,0,0,0,2,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,5,0,0,2,1,0,1,1,0,0,1,0,0,0,2,1,0,6,8,1,0,7,3,4,6,4,0,0,0,9,0,0,0,2,0,0,5,1,0,0,2,15,8,1,0,1,12,0,1,0,1,1,2,9,12,3,0,0,1,2.5
lJcXm5UJ2yAGcX6hUN2kfg,Carl's Jr,Mid,-0.276285176,-0.017040703,0,0,0,0,3,2,0,0,1,0,2,2,1,4,1,0,1,0,0,0,0,1,2,0,0,1,0,0,1,0,0,2,0,1,1,1,4,3,0,1,1,0,1,1,0,0,0,5,0,0,1,2,1,0,3,5,1,0,3,1,7,3,1,0,0,1,8,1,1,0,1,2,1,1,2,3,1,0,14,2,1,4,2,5,2,3,3,4,0,1,7,12,3,0,2,2,2.5
HIUpEkJW68pmrcVysWe9Dw,Jimmy John's,Mid,-0.288706643,-0.028610587,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,3,1,0,0,0,1,2,1,0,0,1,0,3,2,0,0,1,0,0,0,1,0,1,0,1,0,0,6,7,2,1,4,0,2,5,3,0,0,4,8,0,0,0,2,1,1,0,2,0,0,1,25,2,0,0,4,6,0,0,9,2,0,1,4,22,3,0,2,1,2.5
vKtykqL1LL5bM_1RKihPow,Ichiban Japanese Restaurant & Sushi,Mid,-0.297227009,-0.016695561,0,0,0,1,0,3,0,0,3,0,0,1,0,3,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,1,1,0,2,2,0,0,0,1,6,2,0,0,2,1,1,0,0,0,0,0,4,1,0,0,3,0,4,3,0,1,0,1,12,0,1,0,0,11,0,3,0,1,0,0,26,6,0,1,1,6,0,0,1,14,0,0,4,7,10,1,0,0,2.5
ZtUoCXdu0o3F2xbzG2LHlQ,Mama's Kitchen and Pizzeria,Mid,-0.296076016,-0.031497134,0,0,0,0,0,0,0,0,0,1,2,0,0,8,0,0,0,0,0,0,2,1,0,0,0,0,3,0,3,0,1,2,0,4,1,0,0,5,0,2,0,0,0,2,0,0,1,0,0,0,0,4,1,0,8,11,0,0,5,0,5,5,1,0,0,0,5,0,0,0,3,1,2,3,0,0,1,0,15,5,1,1,4,9,1,0,3,4,0,0,6,11,3,0,2,1,2.5
ZaS6zYn_Pb3QrGRZJfNyzA,Del Taco,Mid,-0.285583556,-0.013566618,0,0,0,0,0,0,0,1,0,0,0,0,1,3,2,0,1,0,0,0,0,1,1,1,0,0,2,1,0,0,1,1,0,0,1,0,1,2,2,2,0,1,0,1,0,0,1,2,0,0,1,2,0,0,7,6,1,0,4,1,2,5,5,3,0,0,9,0,1,0,0,1,0,1,1,0,0,0,23,3,1,1,11,3,0,3,4,3,1,0,6,16,4,0,1,0,2.5
vxC3YTLOeGJwrnHcep63FQ,Super Moon Buffet,Mid,-0.282354753,-0.019211737,0,1,0,0,1,1,0,0,1,0,1,5,1,4,0,0,0,1,0,0,0,2,0,0,0,0,1,0,2,0,0,2,0,2,0,1,2,2,1,1,0,0,1,1,1,0,2,1,1,0,0,1,4,0,7,3,4,0,2,0,7,6,0,0,0,2,8,0,0,0,0,0,2,1,3,2,0,0,16,11,1,1,4,5,0,3,2,0,0,2,2,9,4,1,3,2,2.5
qGuI5WK7-MVnPA6o2DGBAA,Dennys,Mid,-0.282299018,0.007494085,0,0,0,0,1,0,1,0,4,0,0,2,3,3,0,1,0,0,1,0,3,1,0,0,0,0,0,0,1,0,0,4,0,2,2,0,1,0,0,0,0,0,4,1,0,1,0,1,0,0,0,3,0,1,3,9,3,0,2,6,4,2,0,0,0,1,10,1,1,1,1,2,3,0,1,3,0,2,11,9,0,3,3,7,0,0,1,3,0,0,4,10,6,0,1,2,2.5
ex1ZcTMvn-awg90TpUWNYA,IHop,Mid,-0.289722641,-0.011967184,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,1,0,0,0,0,0,0,0,0,0,1,3,0,2,1,0,1,1,2,1,3,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,7,5,1,0,2,0,2,6,0,0,0,1,8,0,1,0,0,1,2,1,0,3,0,0,24,10,0,1,5,10,2,1,4,2,0,1,10,13,0,0,0,1,2.5
tL8QOD03ibKRf5jeEuMTQQ,Pizza Hut,Mid,-0.281096709,-0.015184967,0,0,0,0,0,0,0,0,1,0,1,1,1,3,1,0,0,0,0,0,2,0,0,0,0,0,2,4,1,0,0,0,2,1,3,0,2,2,0,1,1,0,1,2,0,1,1,1,0,0,1,0,0,0,4,1,2,0,4,1,4,4,1,3,0,0,5,0,1,0,2,3,4,2,0,0,1,3,19,5,0,0,6,5,0,3,2,4,0,0,5,9,8,0,4,2,2.5
4zkNU2m_LKPo2h790zfXAw,Viva Mexican Grill,Mid,-0.291303315,-0.027265549,0,0,0,0,2,0,0,0,3,0,1,0,0,9,1,0,0,1,1,0,0,3,0,0,0,0,2,0,3,0,0,1,2,0,2,0,1,2,1,0,0,0,3,0,0,1,2,1,0,1,3,1,0,0,4,4,0,0,0,0,4,2,0,1,1,2,9,0,0,0,0,3,2,0,3,0,0,0,11,6,0,1,6,7,0,0,2,6,0,0,6,13,8,2,2,0,2.5
czqHyYZuxqPtEEDGclPRHA,Panda Express,Mid,-0.289540773,0.00161532,0,0,0,1,0,0,0,0,7,1,0,1,2,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,2,0,1,1,2,1,1,0,0,2,0,7,1,0,0,0,2,0,0,0,3,1,0,3,6,2,0,5,1,4,2,1,0,0,2,12,0,2,0,1,1,1,4,0,2,0,1,8,12,1,0,5,6,0,0,1,2,0,0,7,11,4,0,1,0,2.5
jXLzmOjHQ7rV-zrX7myA9w,Desert Peaks Pizza & Grille,Mid,-0.297410208,-0.026183934,0,0,0,0,0,1,0,0,0,2,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,5,3,1,0,3,2,2,2,1,2,0,1,5,1,0,0,1,3,7,2,1,3,0,0,17,3,1,1,10,6,0,3,5,4,0,0,2,14,10,0,2,0,2.5
F5vKD7ajS69CwuFyBVxA_g,Boston Market,Mid,-0.280356602,-0.0094469,0,0,0,0,2,0,0,0,2,0,0,1,1,7,1,0,1,0,1,0,2,1,0,0,1,0,1,0,2,0,0,1,0,0,2,0,1,1,1,0,1,0,2,1,0,0,0,0,0,1,2,0,2,0,4,1,0,2,4,2,3,2,1,8,0,3,7,1,1,7,1,3,1,4,0,1,0,0,14,2,0,0,4,7,0,0,2,3,0,0,5,14,2,0,2,2,2.5
ZjAOwETDQwI_kc02fMroNg,Subway,Mid,-0.278163783,-0.030341399,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,5,0,5,0,3,0,1,0,0,0,0,0,3,5,2,2,2,0,0,0,0,0,0,0,0,0,1,3,4,0,5,7,0,0,14,0,2,3,0,1,0,0,5,0,1,0,1,0,2,0,0,0,0,1,20,4,1,2,7,7,0,0,2,2,1,2,4,13,2,0,0,0,2.5
QCTeeNlAXuSUJHb9eXnqpw,Fatburger,Mid,-0.28520955,-0.014911745,0,0,0,1,1,2,0,0,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,2,0,0,1,1,3,4,1,1,0,0,1,0,0,0,0,2,0,1,0,1,2,0,10,7,0,0,2,3,4,7,1,1,0,1,4,0,0,0,1,1,1,1,1,2,0,2,20,7,1,1,5,4,0,0,2,2,1,2,2,12,7,0,0,1,2.5
W6QLszaazEoEOAc10UqtQA,Amarone Ristorante,Mid,-0.276821392,-0.018544178,0,0,0,0,0,0,0,0,4,0,1,6,1,2,2,0,0,0,2,0,0,0,0,1,3,0,1,0,3,0,0,0,1,1,2,0,2,1,0,0,0,0,4,1,0,0,2,1,0,0,0,4,1,0,3,9,2,0,0,1,1,1,4,3,0,0,15,0,2,2,2,3,0,0,0,0,0,0,14,3,1,1,1,6,0,0,2,4,1,1,4,7,6,1,3,1,2.5
6i1XD3mWfxUxkOf7pO1WXA,Hooters,Mid,-0.29394657,-0.024140087,0,1,0,0,0,0,0,0,1,0,1,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,3,4,3,1,0,0,0,1,1,0,0,1,4,0,0,0,1,1,2,9,6,0,1,1,1,1,7,2,0,0,4,9,1,0,0,0,3,2,0,1,0,0,0,18,3,0,0,8,4,0,2,1,3,0,0,6,13,2,1,1,0,2.5
LI8-xzJrr27hOhzMtRTW2Q,Phoenix Palace,Mid,-0.294147718,-0.019954485,0,0,0,0,0,0,0,0,1,0,1,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,1,1,0,0,1,6,6,2,0,4,0,2,1,0,1,0,1,2,0,0,2,2,0,0,4,0,0,4,2,3,0,1,0,0,1,9,0,0,0,0,1,0,1,0,0,0,1,17,13,0,1,4,3,0,1,3,1,0,0,3,12,11,1,0,0,2.5
xjNrD2KlDvY2mA1JceVCZA,Denny's,Mid,-0.288231695,-0.038410559,0,0,0,1,2,0,0,1,0,0,3,3,0,3,1,0,0,0,0,0,0,4,1,2,2,0,2,0,0,0,2,0,3,2,1,0,0,4,0,0,0,1,0,0,0,0,1,3,0,2,0,1,0,0,3,9,0,0,4,0,7,3,1,1,0,0,7,0,1,0,0,1,0,2,1,1,0,0,15,9,0,0,2,5,0,0,2,5,1,0,8,14,2,0,0,0,2.5
x5Mv61CnZLohZWxfCVCPTQ,Domino's Pizza,Mid,-0.285109152,-0.017844496,0,0,1,0,1,1,0,0,4,2,0,1,0,3,0,0,0,0,1,0,2,2,0,1,0,1,2,0,0,0,0,1,0,0,1,1,0,2,2,2,0,1,4,2,0,0,1,0,1,1,0,0,0,1,3,6,0,0,4,0,4,3,0,2,1,2,9,1,0,0,3,2,0,0,1,0,0,1,23,1,0,5,3,3,0,0,3,9,0,0,6,8,1,1,0,1,2.5
IoGTYoblT4NINuet-sERAw,J J North's Country Buffet,Mid,-0.285530916,-0.013505726,0,0,1,1,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,3,2,0,0,0,1,2,0,1,0,0,3,0,0,3,0,5,3,0,1,1,0,1,1,0,0,1,0,0,1,0,2,2,0,6,5,0,2,1,5,5,5,1,1,0,1,4,0,2,0,0,3,0,0,0,2,0,0,20,13,2,1,2,3,1,3,2,5,0,0,1,4,3,0,1,1,2.5
VOegk0dF7eXP1znjBFg5fw,New China Buffet,Mid,-0.283205967,-0.014740068,0,0,1,0,2,2,0,0,2,0,1,2,1,6,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,1,4,0,0,0,0,3,0,0,0,0,3,0,0,1,3,0,1,9,3,0,0,2,3,2,6,2,1,0,2,13,0,1,0,0,0,1,1,0,0,0,0,12,6,2,0,3,7,0,2,3,3,1,1,1,10,7,1,0,0,2.5
TOYdUCIQzl3HUJnvTPEjAQ,The Detour Bar and Grill,Mid,-0.291624455,-0.027059203,0,0,0,1,0,0,0,1,1,2,0,3,0,4,0,0,0,0,0,0,0,0,1,1,0,0,5,1,4,0,0,0,0,0,1,0,3,5,2,0,0,0,1,0,0,0,3,0,1,0,0,2,1,0,2,6,0,0,4,2,7,1,1,0,0,1,6,0,0,0,0,3,2,1,0,3,0,1,15,3,0,3,3,7,0,0,2,6,0,0,6,9,6,0,2,1,2.5
JaB9v7_EwTB8v-v7YDxqrw,Cocono's,Mid,-0.290948815,-0.017728602,0,0,0,0,1,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,2,1,0,0,3,0,0,0,0,3,0,1,0,0,1,4,3,0,6,13,2,0,3,0,2,6,1,0,0,0,4,0,2,0,0,2,1,1,2,2,0,0,12,7,0,0,6,8,0,0,0,2,2,0,6,13,7,1,1,1,2.5
ikcyah81MTF4ZzOivmPitw,Sonic Drive-In,Mid,-0.285244691,-0.033464867,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,2,0,0,0,2,0,1,0,1,1,0,2,0,0,0,0,1,1,1,0,1,1,0,2,1,0,1,0,1,0,3,0,2,0,2,0,0,6,4,1,0,4,2,3,6,1,0,0,2,7,1,1,0,1,2,1,2,3,0,1,0,17,8,1,3,2,4,1,1,5,4,0,0,7,8,3,0,0,1,2.5
oRwWdpARqCjam6k_za8wOA,LV Bistro,Mid,-0.282153704,-0.046278689,1,1,0,0,1,0,0,1,4,0,2,2,0,3,0,0,0,0,1,0,0,0,1,1,3,0,0,1,2,0,1,2,0,0,3,0,0,1,0,0,0,1,4,2,0,0,0,2,0,0,1,0,1,0,1,1,1,0,2,0,0,1,3,1,0,3,12,0,3,0,1,3,0,0,2,1,1,0,17,9,0,1,2,12,0,4,2,4,0,0,5,7,3,1,0,0,2.5
uU70AmVxV_OOgkumhUpu-g,Grand View Steakhouse,Mid,-0.287909438,-0.031718518,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,1,1,0,0,0,2,0,3,1,1,1,0,1,1,3,1,2,0,2,1,0,0,2,0,3,0,1,0,0,0,2,0,0,10,3,0,0,3,0,2,7,0,0,0,1,2,0,0,0,1,1,2,2,2,2,0,0,12,4,1,2,9,12,2,0,0,3,0,1,1,17,4,0,0,1,2.5
kLAxRU19GwueWSMwXAr0vg,Dennys,Mid,-0.297568137,-0.022533257,0,0,0,0,0,1,0,0,0,0,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,1,1,4,1,1,0,0,0,1,0,0,1,2,0,0,1,3,0,0,3,10,4,0,7,0,1,2,1,0,0,1,7,0,1,0,0,1,0,4,0,3,0,1,22,8,1,1,3,9,0,1,2,2,0,0,7,12,0,0,0,0,2.5
LdEzAYCufZMTbWc0soCaNg,Einstein Bros,Mid,-0.286843234,-0.006471893,0,1,0,0,0,1,1,0,4,1,1,0,0,7,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,0,2,0,1,1,1,4,0,0,0,0,3,1,0,4,1,0,0,8,5,2,0,1,1,2,2,3,1,0,1,8,0,0,0,1,2,5,1,0,0,0,1,18,1,0,0,6,3,1,1,1,2,1,0,2,9,7,0,1,0,2.5
bU4ZRr07Y6DFayPK3kKFsw,Wendy's,Mid,-0.296332918,-0.024953324,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,0,0,0,1,2,1,2,0,0,1,1,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,4,1,7,5,1,0,0,2,6,0,0,0,0,2,1,1,0,2,0,0,21,14,0,0,3,4,0,1,2,10,0,1,5,13,3,0,1,0,2.5
fVJge-YF3sWetiEDD-hIHA,Panda Express,Mid,-0.291639621,-0.017553868,0,0,0,1,0,1,0,0,1,1,1,0,0,5,2,0,0,0,0,1,0,0,0,0,0,0,3,1,2,0,0,4,2,2,0,0,0,3,0,0,1,0,2,0,0,0,0,1,0,0,1,1,1,0,8,5,1,1,2,0,4,5,5,1,0,1,4,1,0,0,2,1,3,1,0,0,0,0,12,13,0,0,3,4,0,1,3,2,0,1,4,12,2,0,0,2,2.5
W_KPYn5tKfAOY6Blz26acw,McDonald's,Mid,-0.286005609,-0.015789388,0,0,0,0,0,0,0,0,1,0,0,4,0,3,1,1,0,0,0,1,0,0,0,1,0,0,0,1,3,0,0,0,0,0,1,0,2,1,0,1,0,0,1,1,0,0,0,1,0,0,0,5,1,0,4,7,5,0,6,0,7,2,1,1,0,1,10,1,0,0,0,1,1,4,1,1,0,0,14,3,1,3,4,9,3,3,1,1,1,1,2,8,1,0,0,1,2.5
taURkTxMZjDUcHrvlCVvHg,Carrow's Family Restaurant,Mid,-0.288794079,-0.015869545,0,0,0,0,0,0,0,0,0,0,2,0,2,6,0,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,3,2,0,1,1,0,0,2,0,1,0,2,1,0,3,0,0,0,5,3,2,0,3,0,4,3,0,0,0,2,5,0,1,0,1,0,1,2,0,0,0,0,27,4,0,2,2,4,3,0,5,3,1,1,1,16,4,1,1,0,2.5
-98noPZy1sH6NndWmdtuDw,Port of Subs,Mid,-0.290068207,-0.017411096,0,0,1,0,0,2,0,0,3,0,1,0,0,5,0,1,0,0,1,0,2,1,0,0,0,0,5,0,4,0,0,3,2,1,1,0,1,5,0,0,1,0,3,1,0,0,0,0,0,1,0,1,1,0,10,3,0,1,4,0,2,5,0,1,0,0,7,0,0,0,1,1,2,1,0,0,1,0,14,0,1,3,6,7,0,1,2,4,0,1,0,8,5,0,0,1,2.5
ZzYf1rngz1fDYJTgNDetDA,Whataburger,Mid,-0.292351917,-0.011786294,0,0,0,3,0,0,0,0,1,0,1,1,0,4,3,0,0,0,1,0,0,1,1,0,0,0,2,0,1,0,0,0,1,1,1,1,1,3,0,0,0,0,1,1,1,0,0,2,1,2,1,1,1,0,0,5,2,0,6,0,4,0,0,0,0,3,7,1,1,0,2,2,2,0,2,1,0,0,10,17,0,0,3,6,0,0,2,2,0,0,1,15,2,1,1,2,2.5
44Up9Gbs-IKMnt7ULDWu8A,Cobb's Restaurant & Lounge,Mid,-0.297983073,-0.017615532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,3,2,0,2,1,0,0,0,0,0,2,0,0,0,0,1,0,0,3,0,1,4,8,1,0,2,3,8,3,0,0,0,1,5,1,1,1,1,2,4,2,0,0,0,1,15,7,0,2,5,8,0,0,2,3,0,0,4,6,12,1,0,2,2.5
YUMvB8pA2yfVeAouAHzn7g,Denny's,Mid,-0.294052686,-0.029944024,2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,2,0,0,0,1,1,0,5,4,0,0,3,1,2,3,0,0,0,3,6,0,0,0,2,5,3,2,2,0,0,0,13,8,1,1,5,6,0,0,1,8,1,0,13,8,5,0,1,1,2.5
VH9X2UmfxnI8byz5Xr1ebA,International House of Pancakes,Mid,-0.297650788,-0.037315201,0,0,0,0,0,0,0,2,0,0,0,2,0,7,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,3,0,1,0,3,0,1,1,2,0,1,0,0,2,0,0,3,0,0,0,0,3,0,0,3,7,1,0,2,0,5,3,0,1,0,1,10,0,1,0,0,5,3,0,0,0,0,0,15,7,0,0,9,2,0,0,1,8,0,0,3,9,5,0,0,0,2.5
6x5yOyKHuC0aDw3u2mFKyw,Pei Wei Asian Diner,Mid,-0.285332185,-0.016523872,0,0,0,0,0,1,0,0,6,0,0,2,0,3,1,0,2,0,0,0,2,0,1,1,0,0,4,1,0,0,0,3,2,0,0,0,2,4,0,0,1,0,9,0,0,0,0,0,0,0,1,0,1,0,1,4,0,2,5,1,1,0,1,3,0,0,12,0,0,3,2,0,1,1,1,0,0,1,15,10,0,1,2,2,0,0,0,2,0,1,6,7,2,0,0,2,2.5
_gXpjRIjb5fv5f5IVGXvsw,Del Taco,Mid,-0.294800854,-0.019925665,0,0,0,1,2,0,0,0,1,0,2,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,3,1,1,0,1,1,1,2,0,0,0,1,0,0,0,0,1,0,4,3,1,0,6,1,5,3,1,1,0,1,3,2,1,0,0,0,1,0,2,0,0,0,16,9,0,2,3,10,3,0,3,2,0,0,5,12,4,0,1,2,2.5
vwDE7dw6ee3JeAU0uMmGlA,Blue Plate Brunchery,Mid,-0.299493873,-0.035710358,0,0,0,0,1,0,0,0,0,1,2,4,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,3,0,1,1,1,0,0,0,1,1,0,0,0,1,0,3,0,0,1,7,3,1,2,3,1,1,2,1,0,2,10,0,0,0,2,3,1,1,0,0,0,0,18,3,0,3,4,8,0,0,2,4,0,0,2,7,8,2,1,0,2.5
kOtuKvPAAPl-w5YHaYNMlA,Urbano Latin Fusion,Mid,-0.288683423,-0.047855056,1,3,0,0,2,2,0,0,1,0,0,0,0,4,0,1,0,1,1,0,0,1,0,0,0,1,0,0,2,1,3,0,0,1,2,0,1,0,0,0,0,0,2,0,0,0,0,4,0,0,0,3,0,2,2,4,1,0,3,0,2,2,3,0,0,4,4,0,1,0,1,5,0,0,0,0,2,0,15,2,0,1,8,6,0,0,2,9,0,0,5,9,1,1,0,2,2.5
cPIi_5tWZw04DmtyUBcFlg,Hooters,Mid,-0.303556321,-0.019045597,0,0,0,0,0,0,0,0,1,1,0,0,1,6,0,1,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,1,1,1,0,0,0,2,1,0,0,0,1,1,0,0,1,0,0,1,0,0,4,0,4,3,0,0,4,1,4,4,1,1,0,1,4,0,0,0,1,1,2,2,0,0,0,0,20,7,0,0,2,13,0,0,2,2,0,0,1,12,4,2,2,2,2.5
IoKd6IJaSZnR8KZTuHw-yA,Pizzeria Uno,Mid,-0.295961042,-0.022745684,0,1,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,1,4,0,1,0,1,0,1,0,0,1,1,4,0,0,0,0,1,2,0,0,0,0,1,0,0,2,2,0,12,3,0,0,2,0,3,5,1,1,0,2,6,1,0,1,1,3,2,0,4,1,0,0,4,2,1,1,5,6,0,4,3,6,0,0,4,11,2,0,1,1,2.5
FNZqovk1ZWI_z2YHw3b95w,Mylynn Cafe,Mid,-0.287258519,-0.02459304,0,1,0,1,0,2,0,0,0,0,1,2,2,3,0,0,0,0,0,1,0,2,0,0,0,0,2,1,2,0,1,1,0,0,1,0,2,2,0,3,1,0,1,1,0,0,0,1,2,0,1,2,0,0,9,2,3,0,0,1,5,6,2,2,1,0,10,0,0,0,0,2,1,0,3,0,1,0,8,4,1,0,3,2,1,0,1,4,0,0,2,8,6,2,0,1,2.5
0QEpZi6AelUOXfk3-lCd1A,Down South Restaurant,Mid,-0.285351075,-0.002333288,1,2,1,0,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,2,1,0,1,0,0,0,0,1,0,0,0,1,0,3,4,1,1,0,0,0,3,0,0,0,3,9,1,0,0,2,1,2,0,1,1,0,0,24,3,0,0,8,3,2,1,0,2,0,2,5,13,6,0,0,0,2.5
nhG5S2tq-RI9JGemIblhcg,Dagwood's,Mid,-0.297756699,-0.022191863,0,1,0,0,0,1,0,0,1,0,1,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,3,1,3,0,0,1,0,1,2,0,0,3,2,0,1,0,2,3,0,0,0,0,1,1,0,3,0,1,1,4,1,0,1,0,4,1,1,2,0,2,7,0,0,0,0,2,2,0,0,1,0,1,16,1,1,6,4,6,0,5,0,3,0,0,4,7,4,0,3,0,2.5
W-9YqWhkfeK-K3xGFvFeuw,Big Burrito,Mid,-0.283214518,0.004490385,1,1,1,0,0,3,2,0,2,0,0,1,1,4,1,0,0,0,2,0,0,5,0,0,0,0,1,0,3,0,0,2,2,0,2,0,3,1,0,0,0,0,5,1,0,0,1,1,2,0,0,1,0,0,5,4,1,0,0,1,2,2,0,0,0,2,8,0,0,1,1,2,0,0,1,2,0,3,7,6,0,1,1,6,0,0,0,4,0,0,4,7,7,2,0,0,2.5
MVOTSYP8m-PcI3SqVJTKDg,Mabel Murphy's,Mid,-0.295003403,-0.036125137,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,1,0,1,0,0,0,0,0,2,6,1,2,6,15,1,0,2,2,1,5,3,0,0,3,3,0,1,0,1,1,2,0,0,0,1,0,7,1,1,2,5,3,0,0,0,2,0,0,1,15,6,0,3,0,2.5
nCeeguQS-MHQRifOpKzwUg,Tomasos Restaurant,Mid,-0.285052063,-0.015612912,0,1,0,0,2,2,1,0,3,0,2,1,1,2,0,0,0,0,2,0,0,1,0,1,0,1,2,1,4,0,1,0,0,1,2,1,3,2,0,0,1,2,3,1,0,1,0,1,0,1,0,1,0,0,2,2,0,0,1,2,2,2,1,0,0,1,12,0,1,0,0,3,1,0,0,0,2,1,8,6,0,0,4,5,0,2,1,7,0,0,3,6,3,0,1,0,2.5
C4_VnxikagdjSbNQiblzYw,Veranda Bistro,Mid,-0.291648511,-0.028632443,0,0,0,0,0,1,0,0,1,0,1,1,0,4,1,0,0,0,0,0,0,2,2,0,0,1,0,0,2,0,0,0,1,0,1,0,2,0,0,2,0,0,2,2,0,1,3,1,0,0,1,6,0,0,6,8,1,0,0,0,3,5,0,0,0,1,9,1,0,0,1,2,0,0,2,0,1,0,9,2,3,2,1,6,0,5,0,2,0,0,5,7,2,1,4,0,2.5
PLUh7zB-tARsfN8hIidVmQ,The Great Steak & Potato Co.,Mid,-0.294648792,-0.008731153,0,0,0,1,1,1,0,0,1,0,0,1,0,1,4,0,0,0,0,0,1,0,1,1,0,0,3,0,6,0,0,0,1,2,1,0,0,3,1,0,1,1,1,1,0,0,0,2,1,0,1,0,0,0,3,6,1,0,3,1,3,2,0,1,0,1,4,0,2,0,0,1,1,2,4,1,0,0,12,5,0,1,2,9,0,2,2,1,0,0,4,4,7,0,2,0,2.5
